set,point_id,easting,northing,point_type,ept_block,status,n_points,n_ground,cover_r2.5,pai_r2.5,ncell_r2.5,cover_r5,pai_r5,ncell_r5,cover_r7.5,pai_r7.5,ncell_r7.5,cover_r10,pai_r10,ncell_r10,cover_r15,pai_r15,ncell_r15,cover_r25,pai_r25,ncell_r25,cover_ladder_spread,gps_utc_min,gps_utc_max,gps_span_days,box_laz,struct_npz,struct_status,n_struct_all,n_struct_class2,surface_check_mm,slope_deg
gen2_2021_control,3069_2022_MN,534357.784,4879589.716,VVA,MN_SEDriftless_4_2021,ok,378293,157262,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,8e-06,1.6e-05,81,8e-06,2022-05-14 16:25,2022-05-14 16:59,0.024,data/derived/control_boxes/gen2_2021_control__3069_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3069_2022_MN.npz,ok,5330,2339,0.0,2.3411
gen2_2021_control,3070_2022_MN,540761.077,4866778.206,VVA,MN_SEDriftless_4_2021,ok,421504,170694,0.0,0.0,1,0.0,0.0,5,0.00477,0.00975,9,0.003302,0.00675,13,0.022698,0.051384,29,0.037746,0.085417,81,0.037746,2022-05-07 17:16,2022-05-07 17:49,0.023,data/derived/control_boxes/gen2_2021_control__3070_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3070_2022_MN.npz,ok,5579,2976,0.0,2.9938
gen2_2021_control,3071_2022_MN,542823.476,4861587.226,VVA,MN_SEDriftless_4_2021,ok,341190,196612,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-05-06 18:43,2022-05-06 19:02,0.014,data/derived/control_boxes/gen2_2021_control__3071_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3071_2022_MN.npz,ok,5459,3192,0.0,3.4162
gen2_2021_control,3072_2022_MN,568622.671,4872893.787,VVA,MN_SEDriftless_4_2021,ok,341325,158623,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-05-13 15:53,2022-05-13 16:01,0.005,data/derived/control_boxes/gen2_2021_control__3072_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3072_2022_MN.npz,ok,5505,2386,0.0,4.8727
gen2_2021_control,3073_2021_MN,638951.961,4820383.951,VVA,MN_SEDriftless_2_2021,ok,144064,67918,0.0,0.0,1,0.000998,0.002,5,0.008327,0.016955,9,0.032642,0.077872,13,0.077715,0.188796,29,0.115164,0.277686,81,0.115164,2021-04-25 16:01,2021-04-25 16:02,0.0,data/derived/control_boxes/gen2_2021_control__3073_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3073_2021_MN.npz,ok,1421,1342,0.0,8.1389
gen2_2021_control,3074_2021_MN,628632.758,4862237.54,VVA,MN_SEDriftless_2_2021,ok,135299,87311,0.067243,0.139221,1,0.09449,0.210027,5,0.099938,0.223035,9,0.11737,0.271317,13,0.130751,0.307327,29,0.123812,0.294458,81,0.063508,2021-04-29 15:59,2021-04-29 15:59,0.0,data/derived/control_boxes/gen2_2021_control__3074_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3074_2021_MN.npz,ok,2171,1414,0.0,10.6878
gen2_2021_control,3075_2021_MN,573386.859,4910338.932,VVA,MN_SEDriftless_2_2021,ok,209303,37681,0.127811,0.273497,1,0.224519,0.606428,5,0.231639,0.626075,9,0.24688,0.688103,13,0.263937,0.747333,29,0.326881,0.920643,81,0.19907,2021-05-01 19:39,2021-05-01 19:40,0.0,data/derived/control_boxes/gen2_2021_control__3075_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3075_2021_MN.npz,ok,2695,745,0.0,14.1777
gen2_2021_control,3076_2021_MN,553320.306,4922443.299,VVA,MN_SEDriftless_2_2021,ok,456434,67524,0.419119,1.086417,1,0.342751,0.903248,5,0.331065,0.870099,9,0.286285,0.745639,13,0.271469,0.708835,29,0.304628,0.793176,81,0.14765,2021-05-01 16:24,2021-05-01 16:58,0.024,data/derived/control_boxes/gen2_2021_control__3076_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3076_2021_MN.npz,ok,6238,1165,0.0,16.8296
gen2_2021_control,3077_2021_MN,516011.333,4932254.819,VVA,MN_SEDriftless_1_2021,ok,122097,6272,0.425873,1.109811,1,0.497759,1.678804,5,0.536867,1.871539,9,0.532335,1.917816,13,0.643459,2.613973,29,0.706636,3.117674,79,0.280763,2021-06-12 14:44,2021-06-12 14:44,0.0,data/derived/control_boxes/gen2_2021_control__3077_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3077_2021_MN.npz,ok,2795,396,0.0,3.1315
gen2_2021_control,3078_2021_MN,465793.665,4914047.404,VVA,MN_SEDriftless_1_2021,ok,131164,31598,0.102674,0.216671,1,0.19562,0.551634,5,0.217129,0.616037,9,0.273587,0.947186,13,0.29319,1.054019,29,0.311904,1.245877,81,0.20923,2021-06-13 14:58,2021-06-13 14:59,0.0,data/derived/control_boxes/gen2_2021_control__3078_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3078_2021_MN.npz,ok,1867,581,0.0,7.5509
gen2_2021_control,3079_2021_MN,484638.722,4917428.54,VVA,MN_SEDriftless_1_2021,ok,358979,40455,0.274524,0.641854,1,0.37764,1.156312,5,0.377057,1.178031,9,0.364198,1.146658,13,0.342959,1.174499,29,0.337942,1.149602,81,0.103116,2021-06-13 14:12,2021-06-13 14:22,0.007,data/derived/control_boxes/gen2_2021_control__3079_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3079_2021_MN.npz,ok,5829,543,0.0,6.532
gen2_2021_control,3080_2021_MN,601421.127,4850065.143,VVA,MN_SEDriftless_2_2021,ok,278358,94538,0.0,0.0,1,0.067495,0.148273,5,0.079512,0.187936,9,0.08034,0.185995,13,0.117044,0.282072,29,0.13479,0.320801,81,0.13479,2021-04-30 15:24,2021-04-30 15:44,0.014,data/derived/control_boxes/gen2_2021_control__3080_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3080_2021_MN.npz,ok,4515,1605,0.0,2.0937
gen2_2021_control,3081_2021_MN,613723.1,4836888.626,VVA,MN_SEDriftless_2_2021,ok,319867,97956,0.03424,0.06968,1,0.077349,0.169097,5,0.108068,0.269509,9,0.135817,0.342039,13,0.184512,0.46955,29,0.207294,0.513465,81,0.173054,2021-04-30 19:57,2021-04-30 20:19,0.015,data/derived/control_boxes/gen2_2021_control__3081_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3081_2021_MN.npz,ok,2981,1828,0.0,17.0537
gen2_2021_control,3082_2021_MN,622392.855,4849573.418,VVA,MN_SEDriftless_2_2021,ok,290707,95542,0.0,0.0,1,0.108058,0.252023,5,0.108251,0.262206,9,0.142183,0.358562,13,0.154806,0.389026,29,0.145688,0.359773,81,0.154806,2021-04-29 16:52,2021-05-01 14:45,1.912,data/derived/control_boxes/gen2_2021_control__3082_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3082_2021_MN.npz,ok,3931,1466,0.0,14.0756
gen2_2021_control,3083_2022_MN,583413.757,4845034.149,VVA,MN_SEDriftless_2_2021,ok,455759,108364,0.062911,0.129954,1,0.151364,0.450425,5,0.215275,0.661994,9,0.243279,0.728591,13,0.300926,0.94916,29,0.36995,1.087227,81,0.307039,2022-05-15 14:54,2022-05-15 15:29,0.024,data/derived/control_boxes/gen2_2021_control__3083_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3083_2022_MN.npz,ok,2909,918,0.0,4.8788
gen2_2021_control,3084_2021_MN,606685.624,4872457.36,VVA,MN_SEDriftless_2_2021,ok,126188,74587,0.0,0.0,1,0.012856,0.026575,5,0.030493,0.066916,9,0.038955,0.086128,13,0.073442,0.171013,29,0.096003,0.233617,81,0.096003,2021-04-30 17:18,2021-04-30 17:18,0.0,data/derived/control_boxes/gen2_2021_control__3084_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3084_2021_MN.npz,ok,1567,1259,0.0,12.8349
gen2_2021_control,3085_2021_MN,577464.742,4897146.004,VVA,MN_SEDriftless_2_2021,ok,302586,86256,0.215075,0.484334,1,0.112725,0.250429,5,0.114471,0.256705,9,0.127307,0.289006,13,0.139869,0.316808,29,0.134973,0.305317,81,0.10235,2021-05-01 18:23,2021-05-01 18:35,0.008,data/derived/control_boxes/gen2_2021_control__3085_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3085_2021_MN.npz,ok,3917,1404,0.0,15.3616
gen2_2021_control,3086_2021_MN,585767.567,4909612.908,VVA,MN_SEDriftless_2_2021,ok,330715,52211,0.019553,0.039494,1,0.128627,0.308759,5,0.165384,0.431158,9,0.199903,0.548969,13,0.214482,0.612287,29,0.223409,0.642971,81,0.203856,2021-05-01 19:36,2021-05-01 20:03,0.018,data/derived/control_boxes/gen2_2021_control__3086_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3086_2021_MN.npz,ok,3898,957,0.0,20.3901
gen2_2021_control,3087_2021_MN,560972.953,4901665.952,VVA,MN_SEDriftless_2_2021,ok,118693,67383,0.0,0.0,1,0.0,0.0,5,0.000254,0.000509,9,0.000176,0.000352,13,0.003622,0.007617,29,0.056519,0.135002,81,0.056519,2021-05-02 16:12,2021-05-02 16:12,0.0,data/derived/control_boxes/gen2_2021_control__3087_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3087_2021_MN.npz,ok,1515,1151,0.0,7.1022
gen2_2021_control,3088_2021_MN,590265.226,4882485.106,VVA,MN_SEDriftless_2_2021,ok,326713,82028,0.0,0.0,1,0.0,0.0,5,0.000246,0.000492,9,0.001103,0.002213,13,0.018387,0.040006,29,0.092906,0.213439,81,0.092906,2021-05-01 14:45,2021-05-01 15:05,0.014,data/derived/control_boxes/gen2_2021_control__3088_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3088_2021_MN.npz,ok,3200,1449,0.0,1.5763
gen2_2021_control,3089_2021_MN,582881.027,4894754.161,VVA,MN_SEDriftless_2_2021,ok,105338,35328,0.062844,0.129812,1,0.089112,0.198058,5,0.087879,0.204177,9,0.091758,0.210389,13,0.083153,0.190309,29,0.113466,0.273896,80,0.050622,2021-05-01 17:50,2021-05-01 17:51,0.0,data/derived/control_boxes/gen2_2021_control__3089_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3089_2021_MN.npz,ok,1872,808,0.0,4.6738
gen2_2021_control,3090_2021_MN,498926.348,4929607.97,VVA,MN_SEDriftless_1_2021,ok,325522,49705,0.564312,1.661659,1,0.435597,1.427069,5,0.395592,1.324212,9,0.376812,1.443147,13,0.2995,1.181267,29,0.234946,0.881647,81,0.329366,2021-06-12 15:24,2021-06-12 15:34,0.007,data/derived/control_boxes/gen2_2021_control__3090_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3090_2021_MN.npz,ok,5068,824,0.0,3.6303
gen2_2021_control,3091_2022_MN,558340.572,4830145.094,VVA,MN_SEDriftless_3_2021,ok,185700,81897,0.053715,0.110424,1,0.105933,0.230986,5,0.09583,0.209604,9,0.123298,0.290674,13,0.145571,0.348946,29,0.167,0.410055,81,0.113285,2022-05-07 15:09,2022-05-07 15:09,0.0,data/derived/control_boxes/gen2_2021_control__3091_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3091_2022_MN.npz,ok,1809,1263,0.0,4.635
gen2_2021_control,3092_2021_MN,450843.928,4822934.584,VVA,MN_SEDriftless_3_2021,ok,91583,89136,0.0,0.0,1,0.010917,0.022453,5,0.007139,0.014632,9,0.004942,0.01013,13,0.002215,0.004541,29,0.000793,0.001626,81,0.010917,2021-05-09 15:46,2021-05-09 15:47,0.0,data/derived/control_boxes/gen2_2021_control__3092_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3092_2021_MN.npz,ok,1493,1413,0.0,3.8854
gen2_2021_control,3093_2021_MN,477791.744,4878299.753,VVA,MN_SEDriftless_1_2021,ok,214591,107783,0.0,0.0,1,0.0,0.0,5,0.016132,0.034861,9,0.03084,0.069574,13,0.050707,0.116385,29,0.044501,0.101647,81,0.050707,2021-06-05 18:54,2021-06-05 19:08,0.01,data/derived/control_boxes/gen2_2021_control__3093_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3093_2021_MN.npz,ok,3447,1541,0.0,8.5374
gen2_2021_control,3094_2021_MN,497638.736,4829603.373,VVA,MN_SEDriftless_3_2021,ok,110383,73766,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.002005,0.004098,81,0.002005,2021-05-08 18:47,2021-05-08 19:12,0.018,data/derived/control_boxes/gen2_2021_control__3094_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3094_2021_MN.npz,ok,1514,1061,0.0,2.4078
gen2_2021_control,3095_2021_MN,467315.521,4859530.651,VVA,MN_SEDriftless_1_2021,ok,103204,82867,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,5.9e-05,0.000118,81,5.9e-05,2021-05-08 16:59,2021-05-08 16:59,0.0,data/derived/control_boxes/gen2_2021_control__3095_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3095_2021_MN.npz,ok,1499,1406,0.0,2.2634
gen2_2021_control,3096_2021_MN,506311.552,4890524.388,VVA,MN_SEDriftless_1_2021,ok,125102,74408,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.002766,0.006102,81,0.002766,2021-04-22 17:09,2021-04-22 17:09,0.0,data/derived/control_boxes/gen2_2021_control__3096_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3096_2021_MN.npz,ok,1858,1272,0.0,3.7861
gen2_2021_control,3097_2021_MN,478993.696,4904265.902,VVA,MN_SEDriftless_1_2021,ok,263733,62554,0.001064,0.00213,1,0.056755,0.122689,5,0.062739,0.141432,9,0.097888,0.22615,13,0.101157,0.239372,29,0.185558,0.518215,81,0.184494,2021-06-13 16:53,2021-06-13 17:07,0.009,data/derived/control_boxes/gen2_2021_control__3097_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3097_2021_MN.npz,ok,3807,1285,0.0,19.9726
gen2_2021_control,3098_2021_MN,483925.439,4849367.387,VVA,MN_SEDriftless_3_2021,ok,151712,91792,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 15:04,2021-05-09 15:24,0.013,data/derived/control_boxes/gen2_2021_control__3098_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3098_2021_MN.npz,ok,2887,1486,0.0,1.7233
gen2_2021_control,3099_2021_MN,520766.288,4845388.012,VVA,MN_SEDriftless_3_2021,ok,250529,106886,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.024028,0.05594,81,0.024028,2021-05-09 16:17,2021-05-09 16:52,0.024,data/derived/control_boxes/gen2_2021_control__3099_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3099_2021_MN.npz,ok,2915,1907,0.0,5.5849
gen2_2021_control,3100_2021_MN,501830.274,4883275.272,VVA,MN_SEDriftless_1_2021,ok,215483,114669,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-26 23:48,2021-06-05 17:26,9.735,data/derived/control_boxes/gen2_2021_control__3100_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3100_2021_MN.npz,ok,3463,1902,0.0,1.8985
gen2_2021_control,3101_2021_MN,527836.162,4821248.68,VVA,MN_SEDriftless_3_2021,ok,229317,153011,0.020204,0.040822,1,0.019876,0.040211,5,0.0156,0.031542,9,0.015536,0.031446,13,0.012598,0.025455,29,0.015731,0.032308,81,0.007606,2022-04-27 17:55,2022-04-27 18:01,0.004,data/derived/control_boxes/gen2_2021_control__3101_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3101_2021_MN.npz,ok,1602,1350,0.0,0.9338
gen2_2021_control,3102_2021_MN,494605.054,4871184.933,VVA,MN_SEDriftless_1_2021,ok,101583,61905,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-08 14:07,2021-05-08 14:07,0.0,data/derived/control_boxes/gen2_2021_control__3102_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3102_2021_MN.npz,ok,1461,1188,0.0,6.255
gen2_2021_control,3103_2021_MN,476659.398,4820730.428,VVA,MN_SEDriftless_3_2021,ok,103926,77463,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-11 15:28,2021-05-26 13:14,14.907,data/derived/control_boxes/gen2_2021_control__3103_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3103_2021_MN.npz,ok,1479,1085,0.0,7.1596
gen2_2021_control,3104_2021_MN,453493.868,4847971.853,VVA,MN_SEDriftless_3_2021,ok,91401,88134,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 15:50,2021-05-09 15:51,0.0,data/derived/control_boxes/gen2_2021_control__3104_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3104_2021_MN.npz,ok,1463,1416,0.0,2.172
gen2_2021_control,3105_2022_MN,590117.719,4822226.909,VVA,MN_SEDriftless_2_2021,ok,115567,77981,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.000244,0.000488,29,0.034613,0.084367,81,0.034613,2022-04-27 19:05,2022-04-27 19:05,0.0,data/derived/control_boxes/gen2_2021_control__3105_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3105_2022_MN.npz,ok,1506,1400,0.0,0.9211
gen2_2021_control,3106_2021_MN,612223.859,4818967.298,VVA,MN_SEDriftless_2_2021,ok,101005,92327,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,2.6e-05,5.3e-05,81,2.6e-05,2021-04-30 19:48,2021-04-30 19:48,0.0,data/derived/control_boxes/gen2_2021_control__3106_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3106_2021_MN.npz,ok,1603,1410,0.0,2.9221
gen2_2021_control,3107_2022_MN,558340.025,4816651.202,VVA,MN_SEDriftless_3_2021,ok,136196,102750,0.0,0.0,1,0.000376,0.000753,5,0.00083,0.001665,9,0.021341,0.049561,13,0.010943,0.025022,29,0.019933,0.044755,81,0.021341,2022-04-27 16:08,2022-04-27 16:08,0.0,data/derived/control_boxes/gen2_2021_control__3107_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3107_2022_MN.npz,ok,1910,1699,0.0,2.7174
gen2_2021_control,3108_2021_MN,499364.141,4816275.16,VVA,MN_SEDriftless_3_2021,ok,179425,126024,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,4.3e-05,8.6e-05,29,9.2e-05,0.000184,81,9.2e-05,2021-05-11 16:28,2021-05-11 16:53,0.018,data/derived/control_boxes/gen2_2021_control__3108_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3108_2021_MN.npz,ok,2915,2053,0.0,3.0047
gen2_2021_control,3109_2021_MN,453726.22,4887418.072,VVA,MN_SEDriftless_1_2021,ok,218476,130010,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-04-22 18:08,2021-05-26 22:56,34.2,data/derived/control_boxes/gen2_2021_control__3109_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3109_2021_MN.npz,ok,3536,1887,0.0,5.2397
gen2_2021_control,3110_2021_MN,476345.28,4935268.562,VVA,MN_SEDriftless_1_2021,ok,108531,71486,0.006042,0.012121,1,0.017736,0.036926,5,0.009854,0.020515,9,0.006985,0.014529,13,0.018048,0.039492,29,0.023801,0.058882,81,0.017759,2021-06-12 13:47,2021-06-12 13:48,0.0,data/derived/control_boxes/gen2_2021_control__3110_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3110_2021_MN.npz,ok,1725,825,0.0,4.503
gen2_2021_control,3111_2021_MN,482222.222,4896143.235,VVA,MN_SEDriftless_1_2021,ok,169407,56130,0.0,0.0,1,0.000424,0.000849,5,0.000236,0.000472,9,0.000163,0.000327,13,0.003344,0.006803,29,0.071479,0.188225,81,0.071479,2021-06-10 16:13,2021-06-13 18:37,3.1,data/derived/control_boxes/gen2_2021_control__3111_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3111_2021_MN.npz,ok,1671,730,0.0,9.4227
gen2_2021_control,3112_2021_MN,507254.36,4863135.459,VVA,MN_SEDriftless_1_2021,ok,184042,117601,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.000714,0.001444,29,0.000256,0.000517,81,0.000714,2021-05-08 16:02,2021-05-08 16:14,0.008,data/derived/control_boxes/gen2_2021_control__3112_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3112_2021_MN.npz,ok,2956,1984,0.0,2.443
gen2_2021_control,3113_2022_MN,575461.675,4835594.205,VVA,MN_SEDriftless_2_2021,ok,99600,69902,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.001287,0.002595,13,0.004325,0.008797,29,0.005144,0.010747,81,0.005144,2022-05-07 16:42,2022-05-07 16:42,0.0,data/derived/control_boxes/gen2_2021_control__3113_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3113_2022_MN.npz,ok,1474,1249,0.0,0.7187
gen2_2021_control,3114_2021_MN,538727.32,4837423.794,VVA,MN_SEDriftless_3_2021,ok,277151,191065,0.0,0.0,1,0.0,0.0,5,0.000104,0.000208,9,7.2e-05,0.000144,13,3.2e-05,6.5e-05,29,1.2e-05,2.3e-05,81,0.000104,2022-05-06 23:11,2022-05-06 23:22,0.008,data/derived/control_boxes/gen2_2021_control__3114_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3114_2021_MN.npz,ok,4017,2885,0.0,1.8227
gen2_2021_control,3115_2021_MN,500084.7,4851798.109,VVA,MN_SEDriftless_3_2021,ok,159598,111477,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.000127,0.000254,29,8.9e-05,0.000178,81,0.000127,2021-05-09 14:20,2021-05-09 14:46,0.018,data/derived/control_boxes/gen2_2021_control__3115_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3115_2021_MN.npz,ok,2552,1975,0.0,3.4799
gen2_2021_control,3116_2021_MN,479290.829,4867160.96,VVA,MN_SEDriftless_1_2021,ok,215981,81447,0.0,0.0,1,0.0,0.0,5,0.007008,0.014478,9,0.004852,0.010023,13,0.041012,0.09956,29,0.083281,0.220108,81,0.083281,2021-05-08 14:52,2021-05-08 15:15,0.016,data/derived/control_boxes/gen2_2021_control__3116_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3116_2021_MN.npz,ok,2348,1778,0.0,2.4751
gen2_2021_control,3117_2021_MN,495035.32,4902306.627,VVA,MN_SEDriftless_1_2021,ok,291408,76761,0.0,0.0,1,0.0,0.0,5,0.000121,0.000242,9,0.031295,0.080237,13,0.07683,0.22676,29,0.17565,0.565622,81,0.17565,2021-06-13 17:15,2021-06-13 17:36,0.014,data/derived/control_boxes/gen2_2021_control__3117_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3117_2021_MN.npz,ok,3350,1897,0.0,13.2441
gen2_2021_control,3118_2021_MN,470353.456,4927190.269,VVA,MN_SEDriftless_1_2021,ok,130221,49163,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.003836,0.008984,81,0.003836,2021-06-12 16:10,2021-06-12 16:10,0.0,data/derived/control_boxes/gen2_2021_control__3118_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3118_2021_MN.npz,ok,1677,1103,0.0,4.2754
gen2_2021_control,3119_2021_MN,540164.546,4911298.86,VVA,MN_SEDriftless_2_2021,ok,105409,56313,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-01 19:20,2021-05-01 19:20,0.0,data/derived/control_boxes/gen2_2021_control__3119_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3119_2021_MN.npz,ok,1717,906,0.0,1.7605
gen2_2021_control,3120_2021_MN,544982.462,4906993.447,VVA,MN_SEDriftless_2_2021,ok,147688,73901,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-02 14:36,2021-05-02 14:58,0.015,data/derived/control_boxes/gen2_2021_control__3120_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3120_2021_MN.npz,ok,2128,1133,0.0,3.0471
gen2_2021_control,3121_2021_MN,558180.27,4915565.602,VVA,MN_SEDriftless_2_2021,ok,210863,114535,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.000115,0.000231,81,0.000115,2021-05-01 18:08,2021-05-01 18:22,0.01,data/derived/control_boxes/gen2_2021_control__3121_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3121_2021_MN.npz,ok,3370,1538,0.0,3.5326
gen2_2021_control,3122_2021_MN,589895.707,4870855.137,VVA,MN_SEDriftless_2_2021,ok,207205,113487,0.002103,0.004211,1,0.004764,0.009601,5,0.003685,0.007419,9,0.002551,0.005136,13,0.001144,0.002303,29,0.000422,0.00085,81,0.004342,2021-04-30 22:12,2021-05-11 15:07,10.705,data/derived/control_boxes/gen2_2021_control__3122_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3122_2021_MN.npz,ok,3366,1839,0.0,4.8344
gen2_2021_control,3123_2021_MN,599674.846,4837135.563,VVA,MN_SEDriftless_2_2021,ok,101202,94601,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-04-25 17:03,2021-04-25 17:03,0.0,data/derived/control_boxes/gen2_2021_control__3123_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3123_2021_MN.npz,ok,1641,1523,0.0,6.2601
gen2_2021_control,3124_2021_MN,471869.941,4842099.839,VVA,MN_SEDriftless_3_2021,ok,149306,103866,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-11 14:43,2021-05-11 15:10,0.018,data/derived/control_boxes/gen2_2021_control__3124_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3124_2021_MN.npz,ok,2393,1620,0.0,1.9449
gen2_2021_control,3125_2021_MN,539696.724,4818914.073,VVA,MN_SEDriftless_3_2021,ok,226616,146623,0.0,0.0,1,0.003067,0.006162,5,0.002164,0.004346,9,0.001675,0.003362,13,0.001945,0.003913,29,0.001608,0.003233,81,0.003067,2022-04-27 17:03,2022-04-27 17:15,0.008,data/derived/control_boxes/gen2_2021_control__3125_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3125_2021_MN.npz,ok,1620,1317,0.0,6.0184
